timestep,cum_rev,price,soc,charge,discharge
2025-01-05 06:30:00,671.525867,88.8,8.6,0.0,0.0
2025-01-05 06:45:00,662.178491,88.8,8.6,0.421053,0.0
2025-01-05 07:00:00,662.178491,98.87,9.0,0.0,0.0
2025-01-05 07:15:00,662.178491,98.87,9.0,0.0,0.0
2025-01-05 07:30:00,662.178491,98.87,9.0,0.0,0.0
2025-01-05 07:45:00,662.178491,98.87,9.0,0.0,0.0
2025-01-05 08:00:00,662.178491,105.98,9.0,0.0,0.0
2025-01-05 08:15:00,662.178491,105.98,9.0,0.0,0.0
2025-01-05 08:30:00,662.178491,105.98,9.0,0.0,0.0
2025-01-05 08:45:00,662.178491,105.98,9.0,0.0,0.0
2025-01-05 09:00:00,662.178491,106.0,9.0,0.0,0.0
2025-01-05 09:15:00,662.178491,106.0,9.0,0.0,0.0
2025-01-05 09:30:00,662.178491,106.0,9.0,0.0,0.0
2025-01-05 09:45:00,662.178491,106.0,9.0,0.0,0.0
2025-01-05 10:00:00,662.178491,102.08,9.0,0.0,0.0
2025-01-05 10:15:00,662.178491,102.08,9.0,0.0,0.0
2025-01-05 10:30:00,662.178491,102.08,9.0,0.0,0.0
2025-01-05 10:45:00,662.178491,102.08,9.0,0.0,0.0
2025-01-05 11:00:00,662.178491,104.71,9.0,0.0,0.0
2025-01-05 11:15:00,662.178491,104.71,9.0,0.0,0.0
2025-01-05 11:30:00,662.178491,104.71,9.0,0.0,0.0
2025-01-05 11:45:00,662.178491,104.71,9.0,0.0,0.0
2025-01-05 12:00:00,662.178491,99.54,9.0,0.0,0.0
2025-01-05 12:15:00,662.178491,99.54,9.0,0.0,0.0
2025-01-05 12:30:00,662.178491,99.54,9.0,0.0,0.0
2025-01-05 12:45:00,662.178491,99.54,9.0,0.0,0.0
2025-01-05 13:00:00,689.252841,115.21,9.0,0.0,1.0
2025-01-05 13:15:00,716.327191,115.21,8.0,0.0,1.0
2025-01-05 13:30:00,743.401541,115.21,7.0,0.0,1.0
2025-01-05 13:45:00,770.475891,115.21,6.0,0.0,1.0
2025-01-05 14:00:00,797.503241,115.01,5.0,0.0,1.0
2025-01-05 14:15:00,824.530591,115.01,4.0,0.0,1.0
2025-01-05 14:30:00,851.557941,115.01,3.0,0.0,1.0
2025-01-05 14:45:00,878.585291,115.01,2.0,0.0,1.0
2025-01-05 15:00:00,878.585291,110.26,1.0,0.0,0.0
2025-01-05 15:15:00,878.585291,110.26,1.0,0.0,0.0
2025-01-05 15:30:00,878.585291,110.26,1.0,0.0,0.0
2025-01-05 15:45:00,878.585291,110.26,1.0,0.0,0.0
2025-01-05 16:00:00,878.585291,96.7,1.0,0.0,0.0
2025-01-05 16:15:00,878.585291,96.7,1.0,0.0,0.0
2025-01-05 16:30:00,878.585291,96.7,1.0,0.0,0.0
2025-01-05 16:45:00,878.585291,96.7,1.0,0.0,0.0
2025-01-05 17:00:00,878.585291,96.83,1.0,0.0,0.0
2025-01-05 17:15:00,878.585291,96.83,1.0,0.0,0.0
2025-01-05 17:30:00,878.585291,96.83,1.0,0.0,0.0
2025-01-05 17:45:00,878.585291,96.83,1.0,0.0,0.0
2025-01-05 18:00:00,878.585291,103.83,1.0,0.0,0.0
2025-01-05 18:15:00,878.585291,103.83,1.0,0.0,0.0
2025-01-05 18:30:00,878.585291,103.83,1.0,0.0,0.0
2025-01-05 18:45:00,878.585291,103.83,1.0,0.0,0.0
2025-01-05 19:00:00,878.585291,88.8,1.0,0.0,0.0
2025-01-05 19:15:00,878.585291,88.8,1.0,0.0,0.0
2025-01-05 19:30:00,878.585291,88.8,1.0,0.0,0.0
2025-01-05 19:45:00,878.585291,88.8,1.0,0.0,0.0
2025-01-05 20:00:00,878.585291,86.11,1.0,0.0,0.0
2025-01-05 20:15:00,878.585291,86.11,1.0,0.0,0.0
2025-01-05 20:30:00,878.585291,86.11,1.0,0.0,0.0
2025-01-05 20:45:00,878.585291,86.11,1.0,0.0,0.0
2025-01-05 21:00:00,878.585291,71.98,1.0,0.0,0.0
2025-01-05 21:15:00,878.585291,71.98,1.0,0.0,0.0
2025-01-05 21:30:00,878.585291,71.98,1.0,0.0,0.0
2025-01-05 21:45:00,878.585291,71.98,1.0,0.0,0.0
2025-01-05 22:00:00,878.585291,49.41,1.0,0.0,0.0
2025-01-05 22:15:00,878.585291,49.41,1.0,0.0,0.0
2025-01-05 22:30:00,878.585291,49.41,1.0,0.0,0.0
2025-01-05 22:45:00,878.585291,49.41,1.0,0.0,0.0
2025-01-05 23:00:00,878.585291,42.75,1.0,0.0,0.0
2025-01-05 23:15:00,878.585291,42.75,1.0,0.0,0.0
2025-01-05 23:30:00,878.585291,42.75,1.0,0.0,0.0
2025-01-05 23:45:00,878.585291,42.75,1.0,0.0,0.0
2025-01-06 00:00:00,878.585291,44.19,1.0,0.0,0.0
2025-01-06 00:15:00,878.585291,44.19,1.0,0.0,0.0
2025-01-06 00:30:00,878.585291,44.19,1.0,0.0,0.0
2025-01-06 00:45:00,878.585291,44.19,1.0,0.0,0.0
2025-01-06 01:00:00,878.585291,34.31,1.0,0.0,0.0
2025-01-06 01:15:00,878.585291,34.31,1.0,0.0,0.0
2025-01-06 01:30:00,878.585291,34.31,1.0,0.0,0.0
2025-01-06 01:45:00,874.973709,34.31,1.0,0.421053,0.0
2025-01-06 02:00:00,867.923709,28.2,1.4,1.0,0.0
2025-01-06 02:15:00,860.873709,28.2,2.35,1.0,0.0
2025-01-06 02:30:00,853.823709,28.2,3.3,1.0,0.0
2025-01-06 02:45:00,846.773709,28.2,4.25,1.0,0.0
2025-01-06 03:00:00,839.013709,31.04,5.2,1.0,0.0
2025-01-06 03:15:00,831.253709,31.04,6.15,1.0,0.0
2025-01-06 03:30:00,823.493709,31.04,7.1,1.0,0.0
2025-01-06 03:45:00,815.733709,31.04,8.05,1.0,0.0
2025-01-06 04:00:00,815.733709,40.97,9.0,0.0,0.0
2025-01-06 04:15:00,815.733709,40.97,9.0,0.0,0.0
2025-01-06 04:30:00,815.733709,40.97,9.0,0.0,0.0
2025-01-06 04:45:00,815.733709,40.97,9.0,0.0,0.0
2025-01-06 05:00:00,815.733709,56.22,9.0,0.0,0.0
2025-01-06 05:15:00,815.733709,56.22,9.0,0.0,0.0
2025-01-06 05:30:00,815.733709,56.22,9.0,0.0,0.0
2025-01-06 05:45:00,815.733709,56.22,9.0,0.0,0.0
2025-01-06 06:00:00,831.720759,68.03,9.0,0.0,1.0
2025-01-06 06:15:00,847.707809,68.03,8.0,0.0,1.0
2025-01-06 06:30:00,863.694859,68.03,7.0,0.0,1.0
2025-01-06 06:45:00,879.681909,68.03,6.0,0.0,1.0
2025-01-06 07:00:00,898.357359,79.47,5.0,0.0,1.0
2025-01-06 07:15:00,917.032809,79.47,4.0,0.0,1.0
2025-01-06 07:30:00,935.708259,79.47,3.0,0.0,1.0
2025-01-06 07:45:00,954.383709,79.47,2.0,0.0,1.0
2025-01-06 08:00:00,954.383709,66.17,1.0,0.0,0.0
2025-01-06 08:15:00,954.383709,66.17,1.0,0.0,0.0
2025-01-06 08:30:00,954.383709,66.17,1.0,0.0,0.0
2025-01-06 08:45:00,954.383709,66.17,1.0,0.0,0.0
2025-01-06 09:00:00,954.383709,56.95,1.0,0.0,0.0
2025-01-06 09:15:00,954.383709,56.95,1.0,0.0,0.0
2025-01-06 09:30:00,954.383709,56.95,1.0,0.0,0.0
2025-01-06 09:45:00,948.388967,56.95,1.0,0.421053,0.0
2025-01-06 10:00:00,935.703967,50.74,1.4,1.0,0.0
2025-01-06 10:15:00,923.018967,50.74,2.35,1.0,0.0
2025-01-06 10:30:00,910.333967,50.74,3.3,1.0,0.0
2025-01-06 10:45:00,897.648967,50.74,4.25,1.0,0.0
2025-01-06 11:00:00,885.048967,50.4,5.2,1.0,0.0
2025-01-06 11:15:00,872.448967,50.4,6.15,1.0,0.0
2025-01-06 11:30:00,859.848967,50.4,7.1,1.0,0.0
2025-01-06 11:45:00,847.248967,50.4,8.05,1.0,0.0
2025-01-06 12:00:00,847.248967,70.25,9.0,0.0,0.0
2025-01-06 12:15:00,847.248967,70.25,9.0,0.0,0.0
2025-01-06 12:30:00,847.248967,70.25,9.0,0.0,0.0
2025-01-06 12:45:00,847.248967,70.25,9.0,0.0,0.0
2025-01-06 13:00:00,847.248967,84.33,9.0,0.0,0.0
2025-01-06 13:15:00,847.248967,84.33,9.0,0.0,0.0
2025-01-06 13:30:00,847.248967,84.33,9.0,0.0,0.0
2025-01-06 13:45:00,847.248967,84.33,9.0,0.0,0.0
2025-01-06 14:00:00,868.128717,88.85,9.0,0.0,1.0
2025-01-06 14:15:00,889.0,88.85,8.0,0.0,1.0
2025-01-06 14:30:00,909.888217,88.85,7.0,0.0,1.0
2025-01-06 14:45:00,930.767967,88.85,6.0,0.0,1.0
2025-01-06 15:00:00,951.741717,89.25,5.0,0.0,1.0
2025-01-06 15:15:00,972.715467,89.25,4.0,0.0,1.0
2025-01-06 15:30:00,993.689217,89.25,3.0,0.0,1.0
2025-01-06 15:45:00,1014.662967,89.25,2.0,0.0,1.0
2025-01-06 16:00:00,1014.662967,81.3,1.0,0.0,0.0
2025-01-06 16:15:00,1014.662967,81.3,1.0,0.0,0.0
2025-01-06 16:30:00,1014.662967,81.3,1.0,0.0,0.0
2025-01-06 16:45:00,1014.662967,81.3,1.0,0.0,0.0
2025-01-06 17:00:00,1014.662967,77.74,1.0,0.0,0.0
2025-01-06 17:15:00,1014.662967,77.74,1.0,0.0,0.0
2025-01-06 17:30:00,1014.662967,77.74,1.0,0.0,0.0
2025-01-06 17:45:00,1014.662967,77.74,1.0,0.0,0.0
2025-01-06 18:00:00,1014.662967,72.91,1.0,0.0,0.0
2025-01-06 18:15:00,1014.662967,72.91,1.0,0.0,0.0
2025-01-06 18:30:00,1014.662967,72.91,1.0,0.0,0.0
2025-01-06 18:45:00,1014.662967,72.91,1.0,0.0,0.0
2025-01-06 19:00:00,1014.662967,71.5,1.0,0.0,0.0
2025-01-06 19:15:00,1014.662967,71.5,1.0,0.0,0.0
2025-01-06 19:30:00,1014.662967,71.5,1.0,0.0,0.0
2025-01-06 19:45:00,1014.662967,71.5,1.0,0.0,0.0
2025-01-06 20:00:00,1014.662967,55.14,1.0,0.0,0.0
2025-01-06 20:15:00,1014.662967,55.14,1.0,0.0,0.0
2025-01-06 20:30:00,1014.662967,55.14,1.0,0.0,0.0
2025-01-06 20:45:00,1014.662967,55.14,1.0,0.0,0.0
2025-01-06 21:00:00,1014.662967,53.44,1.0,0.0,0.0
2025-01-06 21:15:00,1014.662967,53.44,1.0,0.0,0.0
2025-01-06 21:30:00,1014.662967,53.44,1.0,0.0,0.0
2025-01-06 21:45:00,1014.662967,53.44,1.0,0.0,0.0
2025-01-06 22:00:00,1014.662967,33.03,1.0,0.0,0.0
2025-01-06 22:15:00,1014.662967,33.03,1.0,0.0,0.0
2025-01-06 22:30:00,1014.662967,33.03,1.0,0.0,0.0
2025-01-06 22:45:00,1014.662967,33.03,1.0,0.0,0.0
2025-01-06 23:00:00,1008.595467,24.27,1.0,1.0,0.0
2025-01-06 23:15:00,1002.527967,24.27,1.95,1.0,0.0
2025-01-06 23:30:00,996.460467,24.27,2.9,1.0,0.0
2025-01-06 23:45:00,990.392967,24.27,3.85,1.0,0.0
2025-01-07 00:00:00,990.392967,26.11,4.8,0.0,0.0
2025-01-07 00:15:00,990.392967,26.11,4.8,0.0,0.0
2025-01-07 00:30:00,987.644543,26.11,4.8,0.421053,0.0
2025-01-07 00:45:00,987.644543,26.11,5.2,0.0,0.0
2025-01-07 01:00:00,987.644543,26.12,5.2,0.0,0.0
2025-01-07 01:15:00,987.644543,26.12,5.2,0.0,0.0
2025-01-07 01:30:00,987.644543,26.12,5.2,0.0,0.0
2025-01-07 01:45:00,987.644543,26.12,5.2,0.0,0.0
2025-01-07 02:00:00,985.479543,8.66,5.2,1.0,0.0
2025-01-07 02:15:00,983.314543,8.66,6.15,1.0,0.0
2025-01-07 02:30:00,981.149543,8.66,7.1,1.0,0.0
2025-01-07 02:45:00,978.984543,8.66,8.05,1.0,0.0
2025-01-07 03:00:00,978.984543,27.59,9.0,0.0,0.0
2025-01-07 03:15:00,978.984543,27.59,9.0,0.0,0.0
2025-01-07 03:30:00,978.984543,27.59,9.0,0.0,0.0
2025-01-07 03:45:00,978.984543,27.59,9.0,0.0,0.0
2025-01-07 04:00:00,978.984543,42.75,9.0,0.0,0.0
2025-01-07 04:15:00,978.984543,42.75,9.0,0.0,0.0
2025-01-07 04:30:00,978.984543,42.75,9.0,0.0,0.0
2025-01-07 04:45:00,978.984543,42.75,9.0,0.0,0.0
2025-01-07 05:00:00,978.984543,99.24,9.0,0.0,0.0
2025-01-07 05:15:00,978.984543,99.24,9.0,0.0,0.0
2025-01-07 05:30:00,978.984543,99.24,9.0,0.0,0.0
2025-01-07 05:45:00,978.984543,99.24,9.0,0.0,0.0
2025-01-07 06:00:00,978.984543,102.53,9.0,0.0,0.0
2025-01-07 06:15:00,978.984543,102.53,9.0,0.0,0.0
2025-01-07 06:30:00,978.984543,102.53,9.0,0.0,0.0
2025-01-07 06:45:00,978.984543,102.53,9.0,0.0,0.0
2025-01-07 07:00:00,1006.362043,116.5,9.0,0.0,1.0
2025-01-07 07:15:00,1033.739543,116.5,8.0,0.0,1.0
2025-01-07 07:30:00,1061.117043,116.5,7.0,0.0,1.0
2025-01-07 07:45:00,1088.494543,116.5,6.0,0.0,1.0
2025-01-07 08:00:00,1116.560593,119.43,5.0,0.0,1.0
2025-01-07 08:15:00,1144.626643,119.43,4.0,0.0,1.0
2025-01-07 08:30:00,1172.692693,119.43,3.0,0.0,1.0
2025-01-07 08:45:00,1200.758743,119.43,2.0,0.0,1.0
2025-01-07 09:00:00,1200.758743,101.93,1.0,0.0,0.0
2025-01-07 09:15:00,1200.758743,101.93,1.0,0.0,0.0
2025-01-07 09:30:00,1200.758743,101.93,1.0,0.0,0.0
2025-01-07 09:45:00,1190.02926,101.93,1.0,0.421053,0.0
2025-01-07 10:00:00,1165.57426,97.82,1.4,1.0,0.0
2025-01-07 10:15:00,1141.11926,97.82,2.35,1.0,0.0
2025-01-07 10:30:00,1116.66426,97.82,3.3,1.0,0.0
2025-01-07 10:45:00,1092.20926,97.82,4.25,1.0,0.0
2025-01-07 11:00:00,1067.60676,98.41,5.2,1.0,0.0
2025-01-07 11:15:00,1043.0,98.41,6.15,1.0,0.0
2025-01-07 11:30:00,1018.40176,98.41,7.1,1.0,0.0
2025-01-07 11:45:00,993.79926,98.41,8.05,1.0,0.0
2025-01-07 12:00:00,993.79926,111.7,9.0,0.0,0.0
2025-01-07 12:15:00,993.79926,111.7,9.0,0.0,0.0
2025-01-07 12:30:00,993.79926,111.7,9.0,0.0,0.0
2025-01-07 12:45:00,993.79926,111.7,9.0,0.0,0.0
2025-01-07 13:00:00,993.79926,113.44,9.0,0.0,0.0
2025-01-07 13:15:00,993.79926,113.44,9.0,0.0,0.0
2025-01-07 13:30:00,993.79926,113.44,9.0,0.0,0.0
2025-01-07 13:45:00,993.79926,113.44,9.0,0.0,0.0
2025-01-07 14:00:00,1022.13321,120.57,9.0,0.0,1.0
2025-01-07 14:15:00,1050.46716,120.57,8.0,0.0,1.0
2025-01-07 14:30:00,1078.80111,120.57,7.0,0.0,1.0
2025-01-07 14:45:00,1107.13506,120.57,6.0,0.0,1.0
2025-01-07 15:00:00,1137.82371,130.59,5.0,0.0,1.0
2025-01-07 15:15:00,1168.51236,130.59,4.0,0.0,1.0
2025-01-07 15:30:00,1199.20101,130.59,3.0,0.0,1.0
2025-01-07 15:45:00,1229.88966,130.59,2.0,0.0,1.0
2025-01-07 16:00:00,1229.88966,109.79,1.0,0.0,0.0
2025-01-07 16:15:00,1229.88966,109.79,1.0,0.0,0.0
2025-01-07 16:30:00,1229.88966,109.79,1.0,0.0,0.0
2025-01-07 16:45:00,1229.88966,109.79,1.0,0.0,0.0
2025-01-07 17:00:00,1229.88966,113.29,1.0,0.0,0.0
2025-01-07 17:15:00,1229.88966,113.29,1.0,0.0,0.0
2025-01-07 17:30:00,1229.88966,113.29,1.0,0.0,0.0
2025-01-07 17:45:00,1229.88966,113.29,1.0,0.0,0.0
2025-01-07 18:00:00,1229.88966,105.87,1.0,0.0,0.0
2025-01-07 18:15:00,1229.88966,105.87,1.0,0.0,0.0
2025-01-07 18:30:00,1229.88966,105.87,1.0,0.0,0.0
2025-01-07 18:45:00,1229.88966,105.87,1.0,0.0,0.0
2025-01-07 19:00:00,1229.88966,93.49,1.0,0.0,0.0
2025-01-07 19:15:00,1229.88966,93.49,1.0,0.0,0.0
2025-01-07 19:30:00,1229.88966,93.49,1.0,0.0,0.0
2025-01-07 19:45:00,1229.88966,93.49,1.0,0.0,0.0
2025-01-07 20:00:00,1229.88966,82.88,1.0,0.0,0.0
2025-01-07 20:15:00,1229.88966,82.88,1.0,0.0,0.0
2025-01-07 20:30:00,1229.88966,82.88,1.0,0.0,0.0
2025-01-07 20:45:00,1229.88966,82.88,1.0,0.0,0.0
2025-01-07 21:00:00,1229.88966,79.23,1.0,0.0,0.0
2025-01-07 21:15:00,1229.88966,79.23,1.0,0.0,0.0
2025-01-07 21:30:00,1229.88966,79.23,1.0,0.0,0.0
2025-01-07 21:45:00,1229.88966,79.23,1.0,0.0,0.0
2025-01-07 22:00:00,1217.32966,50.24,1.0,1.0,0.0
2025-01-07 22:15:00,1204.76966,50.24,1.95,1.0,0.0
2025-01-07 22:30:00,1192.20966,50.24,2.9,1.0,0.0
2025-01-07 22:45:00,1179.64966,50.24,3.85,1.0,0.0
2025-01-07 23:00:00,1196.52736,71.82,4.8,0.0,1.0
2025-01-07 23:15:00,1213.40506,71.82,3.8,0.0,1.0
2025-01-07 23:30:00,1230.28276,71.82,2.8,0.0,1.0
2025-01-07 23:45:00,1243.78492,71.82,1.8,0.0,0.8
2025-01-08 00:00:00,1243.78492,65.79,1.0,0.0,0.0
2025-01-08 00:15:00,1243.78492,65.79,1.0,0.0,0.0
2025-01-08 00:30:00,1243.78492,65.79,1.0,0.0,0.0
2025-01-08 00:45:00,1243.78492,65.79,1.0,0.0,0.0
2025-01-08 01:00:00,1243.78492,55.98,1.0,0.0,0.0
2025-01-08 01:15:00,1243.78492,55.98,1.0,0.0,0.0
2025-01-08 01:30:00,1237.892283,55.98,1.0,0.421053,0.0
2025-01-08 01:45:00,1237.892283,55.98,1.4,0.0,0.0
2025-01-08 02:00:00,1224.619783,53.09,1.4,1.0,0.0
2025-01-08 02:15:00,1211.347283,53.09,2.35,1.0,0.0
2025-01-08 02:30:00,1198.074783,53.09,3.3,1.0,0.0
2025-01-08 02:45:00,1184.802283,53.09,4.25,1.0,0.0
2025-01-08 03:00:00,1171.429783,53.49,5.2,1.0,0.0
2025-01-08 03:15:00,1158.057283,53.49,6.15,1.0,0.0
2025-01-08 03:30:00,1144.684783,53.49,7.1,1.0,0.0
2025-01-08 03:45:00,1131.312283,53.49,8.05,1.0,0.0
2025-01-08 04:00:00,1131.312283,79.18,9.0,0.0,0.0
2025-01-08 04:15:00,1131.312283,79.18,9.0,0.0,0.0
2025-01-08 04:30:00,1131.312283,79.18,9.0,0.0,0.0
2025-01-08 04:45:00,1131.312283,79.18,9.0,0.0,0.0
2025-01-08 05:00:00,1131.312283,104.62,9.0,0.0,0.0
2025-01-08 05:15:00,1131.312283,104.62,9.0,0.0,0.0
2025-01-08 05:30:00,1131.312283,104.62,9.0,0.0,0.0
2025-01-08 05:45:00,1131.312283,104.62,9.0,0.0,0.0
2025-01-08 06:00:00,1158.612233,116.17,9.0,0.0,1.0
2025-01-08 06:15:00,1185.912183,116.17,8.0,0.0,1.0
2025-01-08 06:30:00,1213.212133,116.17,7.0,0.0,1.0
2025-01-08 06:45:00,1240.512083,116.17,6.0,0.0,1.0
2025-01-08 07:00:00,1271.153733,130.39,5.0,0.0,1.0
2025-01-08 07:15:00,1301.795383,130.39,4.0,0.0,1.0
2025-01-08 07:30:00,1332.437033,130.39,3.0,0.0,1.0
2025-01-08 07:45:00,1363.078683,130.39,2.0,0.0,1.0
2025-01-08 08:00:00,1363.078683,108.64,1.0,0.0,0.0
2025-01-08 08:15:00,1363.078683,108.64,1.0,0.0,0.0
2025-01-08 08:30:00,1363.078683,108.64,1.0,0.0,0.0
2025-01-08 08:45:00,1363.078683,108.64,1.0,0.0,0.0
2025-01-08 09:00:00,1339.083683,95.98,1.0,1.0,0.0
2025-01-08 09:15:00,1315.088683,95.98,1.95,1.0,0.0
2025-01-08 09:30:00,1291.093683,95.98,2.9,1.0,0.0
2025-01-08 09:45:00,1267.098683,95.98,3.85,1.0,0.0
2025-01-08 10:00:00,1267.098683,97.07,4.8,0.0,0.0
2025-01-08 10:15:00,1256.88078,97.07,4.8,0.421053,0.0
2025-01-08 10:30:00,1256.88078,97.07,5.2,0.0,0.0
2025-01-08 10:45:00,1256.88078,97.07,5.2,0.0,0.0
2025-01-08 11:00:00,1233.86828,92.05,5.2,1.0,0.0
2025-01-08 11:15:00,1210.85578,92.05,6.15,1.0,0.0
2025-01-08 11:30:00,1187.84328,92.05,7.1,1.0,0.0
2025-01-08 11:45:00,1164.83078,92.05,8.05,1.0,0.0
2025-01-08 12:00:00,1164.83078,107.34,9.0,0.0,0.0
2025-01-08 12:15:00,1164.83078,107.34,9.0,0.0,0.0
2025-01-08 12:30:00,1164.83078,107.34,9.0,0.0,0.0
2025-01-08 12:45:00,1164.83078,107.34,9.0,0.0,0.0
2025-01-08 13:00:00,1164.83078,118.55,9.0,0.0,0.0
2025-01-08 13:15:00,1164.83078,118.55,9.0,0.0,0.0
2025-01-08 13:30:00,1164.83078,118.55,9.0,0.0,0.0
2025-01-08 13:45:00,1164.83078,118.55,9.0,0.0,0.0
2025-01-08 14:00:00,1164.83078,135.85,9.0,0.0,0.0
2025-01-08 14:15:00,1164.83078,135.85,9.0,0.0,0.0
2025-01-08 14:30:00,1164.83078,135.85,9.0,0.0,0.0
2025-01-08 14:45:00,1164.83078,135.85,9.0,0.0,0.0
2025-01-08 15:00:00,1164.83078,145.13,9.0,0.0,0.0
2025-01-08 15:15:00,1164.83078,145.13,9.0,0.0,0.0
2025-01-08 15:30:00,1164.83078,145.13,9.0,0.0,0.0
2025-01-08 15:45:00,1164.83078,145.13,9.0,0.0,0.0
2025-01-08 16:00:00,1201.15473,154.57,9.0,0.0,1.0
2025-01-08 16:15:00,1237.47868,154.57,8.0,0.0,1.0
2025-01-08 16:30:00,1273.80263,154.57,7.0,0.0,1.0
2025-01-08 16:45:00,1310.12658,154.57,6.0,0.0,1.0
2025-01-08 17:00:00,1345.11338,148.88,5.0,0.0,1.0
2025-01-08 17:15:00,1380.10018,148.88,4.0,0.0,1.0
2025-01-08 17:30:00,1415.08698,148.88,3.0,0.0,1.0
2025-01-08 17:45:00,1450.07378,148.88,2.0,0.0,1.0
2025-01-08 18:00:00,1450.07378,148.38,1.0,0.0,0.0
2025-01-08 18:15:00,1450.07378,148.38,1.0,0.0,0.0
2025-01-08 18:30:00,1450.07378,148.38,1.0,0.0,0.0
2025-01-08 18:45:00,1450.07378,148.38,1.0,0.0,0.0
2025-01-08 19:00:00,1450.07378,136.7,1.0,0.0,0.0
2025-01-08 19:15:00,1450.07378,136.7,1.0,0.0,0.0
2025-01-08 19:30:00,1450.07378,136.7,1.0,0.0,0.0
2025-01-08 19:45:00,1450.07378,136.7,1.0,0.0,0.0
2025-01-08 20:00:00,1450.07378,127.24,1.0,0.0,0.0
2025-01-08 20:15:00,1450.07378,127.24,1.0,0.0,0.0
2025-01-08 20:30:00,1450.07378,127.24,1.0,0.0,0.0
2025-01-08 20:45:00,1450.07378,127.24,1.0,0.0,0.0
2025-01-08 21:00:00,1450.07378,116.04,1.0,0.0,0.0
2025-01-08 21:15:00,1450.07378,116.04,1.0,0.0,0.0
2025-01-08 21:30:00,1450.07378,116.04,1.0,0.0,0.0
2025-01-08 21:45:00,1450.07378,116.04,1.0,0.0,0.0
2025-01-08 22:00:00,1450.07378,104.4,1.0,0.0,0.0
2025-01-08 22:15:00,1450.07378,104.4,1.0,0.0,0.0
2025-01-08 22:30:00,1450.07378,104.4,1.0,0.0,0.0
2025-01-08 22:45:00,1450.07378,104.4,1.0,0.0,0.0
2025-01-08 23:00:00,1450.07378,103.33,1.0,0.0,0.0
2025-01-08 23:15:00,1450.07378,103.33,1.0,0.0,0.0
2025-01-08 23:30:00,1450.07378,103.33,1.0,0.0,0.0
2025-01-08 23:45:00,1450.07378,103.33,1.0,0.0,0.0
2025-01-09 00:00:00,1450.07378,102.4,1.0,0.0,0.0
2025-01-09 00:15:00,1450.07378,102.4,1.0,0.0,0.0
2025-01-09 00:30:00,1450.07378,102.4,1.0,0.0,0.0
2025-01-09 00:45:00,1450.07378,102.4,1.0,0.0,0.0
2025-01-09 01:00:00,1424.88628,100.75,1.0,1.0,0.0
2025-01-09 01:15:00,1399.69878,100.75,1.95,1.0,0.0
2025-01-09 01:30:00,1374.51128,100.75,2.9,1.0,0.0
2025-01-09 01:45:00,1349.32378,100.75,3.85,1.0,0.0
2025-01-09 02:00:00,1324.79378,98.12,4.8,1.0,0.0
2025-01-09 02:15:00,1300.26378,98.12,5.75,1.0,0.0
2025-01-09 02:30:00,1275.73378,98.12,6.7,1.0,0.0
2025-01-09 02:45:00,1251.20378,98.12,7.65,1.0,0.0
2025-01-09 03:00:00,1251.20378,101.79,8.6,0.0,0.0
2025-01-09 03:15:00,1251.20378,101.79,8.6,0.0,0.0
2025-01-09 03:30:00,1251.20378,101.79,8.6,0.0,0.0
2025-01-09 03:45:00,1240.489034,101.79,8.6,0.421053,0.0
2025-01-09 04:00:00,1240.489034,105.61,9.0,0.0,0.0
2025-01-09 04:15:00,1240.489034,105.61,9.0,0.0,0.0
2025-01-09 04:30:00,1240.489034,105.61,9.0,0.0,0.0
2025-01-09 04:45:00,1240.489034,105.61,9.0,0.0,0.0
2025-01-09 05:00:00,1240.489034,130.44,9.0,0.0,0.0
2025-01-09 05:15:00,1240.489034,130.44,9.0,0.0,0.0
2025-01-09 05:30:00,1240.489034,130.44,9.0,0.0,0.0
2025-01-09 05:45:00,1240.489034,130.44,9.0,0.0,0.0
2025-01-09 06:00:00,1240.489034,147.64,9.0,0.0,0.0
2025-01-09 06:15:00,1240.489034,147.64,9.0,0.0,0.0
2025-01-09 06:30:00,1240.489034,147.64,9.0,0.0,0.0
2025-01-09 06:45:00,1240.489034,147.64,9.0,0.0,0.0
2025-01-09 07:00:00,1278.622484,162.27,9.0,0.0,1.0
2025-01-09 07:15:00,1316.755934,162.27,8.0,0.0,1.0
2025-01-09 07:30:00,1354.889384,162.27,7.0,0.0,1.0
2025-01-09 07:45:00,1393.022834,162.27,6.0,0.0,1.0
2025-01-09 08:00:00,1429.201084,153.95,5.0,0.0,1.0
2025-01-09 08:15:00,1465.379334,153.95,4.0,0.0,1.0
2025-01-09 08:30:00,1501.557584,153.95,3.0,0.0,1.0
2025-01-09 08:45:00,1537.735834,153.95,2.0,0.0,1.0
2025-01-09 09:00:00,1537.735834,145.6,1.0,0.0,0.0
2025-01-09 09:15:00,1537.735834,145.6,1.0,0.0,0.0
2025-01-09 09:30:00,1537.735834,145.6,1.0,0.0,0.0
2025-01-09 09:45:00,1537.735834,145.6,1.0,0.0,0.0
2025-01-09 10:00:00,1537.735834,138.22,1.0,0.0,0.0
2025-01-09 10:15:00,1537.735834,138.22,1.0,0.0,0.0
2025-01-09 10:30:00,1537.735834,138.22,1.0,0.0,0.0
2025-01-09 10:45:00,1537.735834,138.22,1.0,0.0,0.0
2025-01-09 11:00:00,1506.028334,126.83,1.0,1.0,0.0
2025-01-09 11:15:00,1474.320834,126.83,1.95,1.0,0.0
